Set_Name,Card_Num,Player,Team,Is_Young_Gun,Set Name,Card,Description,Team City,Team Name,Rookie,Auto,Mem,#'d,SPs,Stated Odds,Point
VIEW DETAILS,31,Juraj Slafkovsky,Canadiens,false,Gold Parallel,31,Juraj Slafkovsky,Montreal,Canadiens,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,32,Tyler Toffoli,Sharks,false,Gold Parallel,32,Tyler Toffoli,San Jose,Sharks,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,33,Alex DeBrincat,Red Wings,false,Gold Parallel,33,Alex DeBrincat,Detroit,Red Wings,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,34,Auston Matthews,Maple Leafs,false,Gold Parallel,34,Auston Matthews,Toronto,Maple Leafs,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,35,Matt Boldy,Wild,false,Gold Parallel,35,Matt Boldy,Minnesota,Wild,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,36,Alex Ovechkin,Capitals,false,Gold Parallel,36,Alex Ovechkin,Washington,Capitals,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,37,Andrei Svechnikov,Hurricanes,false,Gold Parallel,37,Andrei Svechnikov,Carolina,Hurricanes,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,38,Kent Johnson,Blue Jackets,false,Gold Parallel,38,Kent Johnson,Columbus,Blue Jackets,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,39,Brady Tkachuk,Senators,false,Gold Parallel,39,Brady Tkachuk,Ottawa,Senators,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,40,William Karlsson,Golden Knights,false,Gold Parallel,40,William Karlsson,Vegas,Golden Knights,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,41,Jason Robertson,Stars,false,Gold Parallel,41,Jason Robertson,Dallas,Stars,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,42,Andrei Vasilevskiy,Lightning,false,Gold Parallel,42,Andrei Vasilevskiy,Tampa Bay,Lightning,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,43,Aleksander Barkov,Panthers,false,Gold Parallel,43,Aleksander Barkov,Florida,Panthers,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,44,Nico Hischier,Devils,false,Gold Parallel,44,Nico Hischier,New Jersey,Devils,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,45,Clayton Keller,Hockey Club,false,Gold Parallel,45,Clayton Keller,Utah,Hockey Club,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,46,Cale Makar,Avalanche,false,Gold Parallel,46,Cale Makar,Colorado,Avalanche,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,47,Bo Horvat,Islanders,false,Gold Parallel,47,Bo Horvat,New York,Islanders,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,48,Jake Guentzel,Lightning,false,Gold Parallel,48,Jake Guentzel,Tampa Bay,Lightning,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,49,Connor McDavid,Oilers,false,Gold Parallel,49,Connor McDavid,Edmonton,Oilers,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,50,Roman Josi,Predators,false,Gold Parallel,50,Roman Josi,Nashville,Predators,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,51,Jared McCann,Kraken,false,Gold Parallel,51,Jared McCann,Seattle,Kraken,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,52,MacKenzie Weegar,Flames,false,Gold Parallel,52,MacKenzie Weegar,Calgary,Flames,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,53,Wyatt Johnston,Stars,false,Gold Parallel,53,Wyatt Johnston,Dallas,Stars,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,54,Quinn Hughes,Canucks,false,Gold Parallel,54,Quinn Hughes,Vancouver,Canucks,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,55,Petr Mrazek,Blackhawks,false,Gold Parallel,55,Petr Mrazek,Chicago,Blackhawks,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,56,John Carlson,Capitals,false,Gold Parallel,56,John Carlson,Washington,Capitals,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,57,Brock Faber,Wild,false,Gold Parallel,57,Brock Faber,Minnesota,Wild,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,58,Travis Sanheim,Flyers,false,Gold Parallel,58,Travis Sanheim,Philadelphia,Flyers,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,59,Kirill Marchenko,Blue Jackets,false,Gold Parallel,59,Kirill Marchenko,Columbus,Blue Jackets,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,60,Mark Stone,Golden Knights,false,Gold Parallel,60,Mark Stone,Vegas,Golden Knights,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,61,Kevin Fiala,Kings,false,Gold Parallel,61,Kevin Fiala,Los Angeles,Kings,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,62,Jordan Kyrou,Blues,false,Gold Parallel,62,Jordan Kyrou,St. Louis,Blues,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,63,Brad Marchand,Bruins,false,Gold Parallel,63,Brad Marchand,Boston,Bruins,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,64,Brock Boeser,Canucks,false,Gold Parallel,64,Brock Boeser,Vancouver,Canucks,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,65,Evan Bouchard,Oilers,false,Gold Parallel,65,Evan Bouchard,Edmonton,Oilers,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,66,Alexis Lafreniere,Rangers,false,Gold Parallel,66,Alexis Lafreniere,New York,Rangers,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,67,Mitch Marner,Maple Leafs,false,Gold Parallel,67,Mitch Marner,Toronto,Maple Leafs,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,68,Nazem Kadri,Flames,false,Gold Parallel,68,Nazem Kadri,Calgary,Flames,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,69,Fabian Zetterlund,Sharks,false,Gold Parallel,69,Fabian Zetterlund,San Jose,Sharks,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,70,Nick Suzuki,Canadiens,false,Gold Parallel,70,Nick Suzuki,Montreal,Canadiens,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,71,William Eklund,Sharks,false,Gold Parallel,71,William Eklund,San Jose,Sharks,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,72,Tage Thompson,Sabres,false,Gold Parallel,72,Tage Thompson,Buffalo,Sabres,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,73,Pierre-Luc Dubois,Capitals,false,Gold Parallel,73,Pierre-Luc Dubois,Washington,Capitals,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,74,Jaccob Slavin,Hurricanes,false,Gold Parallel,74,Jaccob Slavin,Carolina,Hurricanes,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,75,Mathew Barzal,Islanders,false,Gold Parallel,75,Mathew Barzal,New York,Islanders,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,76,Tim Stutzle,Senators,false,Gold Parallel,76,Tim Stutzle,Ottawa,Senators,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,77,Zach Hyman,Oilers,false,Gold Parallel,77,Zach Hyman,Edmonton,Oilers,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,78,Thatcher Demko,Canucks,false,Gold Parallel,78,Thatcher Demko,Vancouver,Canucks,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,79,JJ Peterka,Sabres,false,Gold Parallel,79,JJ Peterka,Buffalo,Sabres,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,80,Igor Shesterkin,Rangers,false,Gold Parallel,80,Igor Shesterkin,New York,Rangers,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,81,Robert Thomas,Blues,false,Gold Parallel,81,Robert Thomas,St. Louis,Blues,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,82,Devon Toews,Avalanche,false,Gold Parallel,82,Devon Toews,Colorado,Avalanche,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,83,Cole Caufield,Canadiens,false,Gold Parallel,83,Cole Caufield,Montreal,Canadiens,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,84,William Nylander,Maple Leafs,false,Gold Parallel,84,William Nylander,Toronto,Maple Leafs,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,85,Jake Oettinger,Stars,false,Gold Parallel,85,Jake Oettinger,Dallas,Stars,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,86,Jack Hughes,Devils,false,Gold Parallel,86,Jack Hughes,New Jersey,Devils,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,87,Sidney Crosby,Penguins,false,Gold Parallel,87,Sidney Crosby,Pittsburgh,Penguins,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,88,David Pastrnak,Bruins,false,Gold Parallel,88,David Pastrnak,Boston,Bruins,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,89,Connor Hellebuyck,Jets,false,Gold Parallel,89,Connor Hellebuyck,Winnipeg,Jets,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,90,Connor Bedard,Blackhawks,false,Gold Parallel,90,Connor Bedard,Chicago,Blackhawks,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,91,Ed Belfour,Stars,false,Gold Parallel - Greats,91,Ed Belfour,Dallas,Stars,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,92,Mark Messier,Rangers,false,Gold Parallel - Greats,92,Mark Messier,New York,Rangers,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,93,Guy Lafleur,Canadiens,false,Gold Parallel - Greats,93,Guy Lafleur,Montreal,Canadiens,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,94,Al MacInnis,Flames,false,Gold Parallel - Greats,94,Al MacInnis,Calgary,Flames,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,95,Gordie Howe,Red Wings,false,Gold Parallel - Greats,95,Gordie Howe,Detroit,Red Wings,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,96,Bobby Orr,Bruins,false,Gold Parallel - Greats,96,Bobby Orr,Boston,Bruins,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,97,Steve Yzerman,Red Wings,false,Gold Parallel - Greats,97,Steve Yzerman,Detroit,Red Wings,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,98,Doug Gilmour,Maple Leafs,false,Gold Parallel - Greats,98,Doug Gilmour,Toronto,Maple Leafs,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,99,Wayne Gretzky,Rangers,false,Gold Parallel - Greats,99,Wayne Gretzky,New York,Rangers,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,100,Joe Thornton,Sharks,false,Gold Parallel - Greats,100,Joe Thornton,San Jose,Sharks,,,,25,,Random Inserts in Packs,60
VIEW DETAILS,101,Macklin Celebrini,Sharks,false,Gold Parallel - Rookies,101,Macklin Celebrini,San Jose,Sharks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,102,Logan Morrison,Kraken,false,Gold Parallel - Rookies,102,Logan Morrison,Seattle,Kraken,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,103,Bradly Nadeau,Hurricanes,false,Gold Parallel - Rookies,103,Bradly Nadeau,Carolina,Hurricanes,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,104,Shakir Mukhamadullin,Sharks,false,Gold Parallel - Rookies,104,Shakir Mukhamadullin,San Jose,Sharks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,105,Matvei Michkov,Flyers,false,Gold Parallel - Rookies,105,Matvei Michkov,Philadelphia,Flyers,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,106,Jesper Wallstedt,Wild,false,Gold Parallel - Rookies,106,Jesper Wallstedt,Minnesota,Wild,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,107,Frank Nazar,Blackhawks,false,Gold Parallel - Rookies,107,Frank Nazar,Chicago,Blackhawks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,108,Phil Kemp,Oilers,false,Gold Parallel - Rookies,108,Phil Kemp,Edmonton,Oilers,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,109,Ivan Fedotov,Flyers,false,Gold Parallel - Rookies,109,Ivan Fedotov,Philadelphia,Flyers,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,110,Rutger McGroarty,Penguins,false,Gold Parallel - Rookies,110,Rutger McGroarty,Pittsburgh,Penguins,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,111,Josh Doan,Hockey Club,false,Gold Parallel - Rookies,111,Josh Doan,Utah,Hockey Club,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,112,Matt Rempe,Rangers,false,Gold Parallel - Rookies,112,Matt Rempe,New York,Rangers,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,113,Cutter Gauthier,Ducks,false,Gold Parallel - Rookies,113,Cutter Gauthier,Anaheim,Ducks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,114,Joshua Roy,Canadiens,false,Gold Parallel - Rookies,114,Joshua Roy,Montreal,Canadiens,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,115,Scott Morrow,Hurricanes,false,Gold Parallel - Rookies,115,Scott Morrow,Carolina,Hurricanes,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,116,Lukas Cormier,Golden Knights,false,Gold Parallel - Rookies,116,Lukas Cormier,Vegas,Golden Knights,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,117,Will Smith,Sharks,false,Gold Parallel - Rookies,117,Will Smith,San Jose,Sharks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,118,Logan Stankoven,Stars,false,Gold Parallel - Rookies,118,Logan Stankoven,Dallas,Stars,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,119,Logan Mailloux,Canadiens,false,Gold Parallel - Rookies,119,Logan Mailloux,Montreal,Canadiens,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,120,Collin Graf,Sharks,false,Gold Parallel - Rookies,120,Collin Graf,San Jose,Sharks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,121,Olen Zellweger,Ducks,false,Gold Parallel - Rookies,121,Olen Zellweger,Anaheim,Ducks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,122,Conor Geekie,Lightning,false,Gold Parallel - Rookies,122,Conor Geekie,Tampa Bay,Lightning,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,123,Brennan Othmann,Rangers,false,Gold Parallel - Rookies,123,Brennan Othmann,New York,Rangers,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,124,Liam Ohgren,Wild,false,Gold Parallel - Rookies,124,Liam Ohgren,Minnesota,Wild,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,125,Andre Lee,Kings,false,Gold Parallel - Rookies,125,Andre Lee,Los Angeles,Kings,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,126,Brad Lambert,Jets,false,Gold Parallel - Rookies,126,Brad Lambert,Winnipeg,Jets,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,127,Zach Dean,Blues,false,Gold Parallel - Rookies,127,Zach Dean,St. Louis,Blues,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,128,Brendan Brisson,Golden Knights,false,Gold Parallel - Rookies,128,Brendan Brisson,Vegas,Golden Knights,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,129,Samuel Honzek,Flames,false,Gold Parallel - Rookies,129,Samuel Honzek,Calgary,Flames,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,130,Declan Carlile,Lightning,false,Gold Parallel - Rookies,130,Declan Carlile,Tampa Bay,Lightning,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,131,Lane Hutson,Canadiens,false,Gold Parallel - Rookies,131,Lane Hutson,Montreal,Canadiens,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,132,Ethan Cardwell,Sharks,false,Gold Parallel - Rookies,132,Ethan Cardwell,San Jose,Sharks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,133,Oliver Kapanen,Canadiens,false,Gold Parallel - Rookies,133,Oliver Kapanen,Montreal,Canadiens,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,134,Zack Ostapchuk,Senators,false,Gold Parallel - Rookies,134,Zack Ostapchuk,Ottawa,Senators,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,135,Sam Colangelo,Ducks,false,Gold Parallel - Rookies,135,Sam Colangelo,Anaheim,Ducks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,136,Seamus Casey,Devils,false,Gold Parallel - Rookies,136,Seamus Casey,New Jersey,Devils,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,137,Mavrik Bourque,Stars,false,Gold Parallel - Rookies,137,Mavrik Bourque,Dallas,Stars,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,138,Justin Brazeau,Bruins,false,Gold Parallel - Rookies,138,Justin Brazeau,Boston,Bruins,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,139,Gavin Brindley,Blue Jackets,false,Gold Parallel - Rookies,139,Gavin Brindley,Columbus,Blue Jackets,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,140,Zachary Bolduc,Blues,false,Gold Parallel - Rookies,140,Zachary Bolduc,St. Louis,Blues,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,141,Marat Khusnutdinov,Wild,false,Gold Parallel - Rookies,141,Marat Khusnutdinov,Minnesota,Wild,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,142,Jett Luchanko,Flyers,false,Gold Parallel - Rookies,142,Jett Luchanko,Philadelphia,Flyers,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,143,Jack Thompson,Sharks,false,Gold Parallel - Rookies,143,Jack Thompson,San Jose,Sharks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,144,Luca Del Bel Belluz,Blue Jackets,false,Gold Parallel - Rookies,144,Luca Del Bel Belluz,Columbus,Blue Jackets,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,145,Akil Thomas,Kings,false,Gold Parallel - Rookies,145,Akil Thomas,Los Angeles,Kings,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,146,Jason Polin,Avalanche,false,Gold Parallel - Rookies,146,Jason Polin,Colorado,Avalanche,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,147,Joel Blomqvist,Penguins,false,Gold Parallel - Rookies,147,Joel Blomqvist,Pittsburgh,Penguins,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,148,Ethan Del Mastro,Blackhawks,false,Gold Parallel - Rookies,148,Ethan Del Mastro,Chicago,Blackhawks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,149,Arshdeep Bains,Canucks,false,Gold Parallel - Rookies,149,Arshdeep Bains,Vancouver,Canucks,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,150,Jackson Blake,Hurricanes,false,Gold Parallel - Rookies,150,Jackson Blake,Carolina,Hurricanes,Rookie,,,199,,Random Inserts in Packs,60
VIEW DETAILS,1,Jeremy Swayman,Bruins,false,Platinum Blue Parallel,1,Jeremy Swayman,Boston,Bruins,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,2,Bryan Rust,Penguins,false,Platinum Blue Parallel,2,Bryan Rust,Pittsburgh,Penguins,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,3,Matthew Tkachuk,Panthers,false,Platinum Blue Parallel,3,Matthew Tkachuk,Florida,Panthers,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,4,Jacob Markstrom,Devils,false,Platinum Blue Parallel,4,Jacob Markstrom,New Jersey,Devils,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,5,Matty Beniers,Kraken,false,Platinum Blue Parallel,5,Matty Beniers,Seattle,Kraken,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,6,Dylan Larkin,Red Wings,false,Platinum Blue Parallel,6,Dylan Larkin,Detroit,Red Wings,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,7,Juuse Saros,Predators,false,Platinum Blue Parallel,7,Juuse Saros,Nashville,Predators,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,8,Nikita Kucherov,Lightning,false,Platinum Blue Parallel,8,Nikita Kucherov,Tampa Bay,Lightning,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,9,Anze Kopitar,Kings,false,Platinum Blue Parallel,9,Anze Kopitar,Los Angeles,Kings,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,10,Jack Eichel,Golden Knights,false,Platinum Blue Parallel,10,Jack Eichel,Vegas,Golden Knights,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,11,Adam Fantilli,Blue Jackets,false,Platinum Blue Parallel,11,Adam Fantilli,Columbus,Blue Jackets,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,12,Kirill Kaprizov,Wild,false,Platinum Blue Parallel,12,Kirill Kaprizov,Minnesota,Wild,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,13,Jordan Binnington,Blues,false,Platinum Blue Parallel,13,Jordan Binnington,St. Louis,Blues,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,14,Leon Draisaitl,Oilers,false,Platinum Blue Parallel,14,Leon Draisaitl,Edmonton,Oilers,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,15,Travis Konecny,Flyers,false,Platinum Blue Parallel,15,Travis Konecny,Philadelphia,Flyers,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,16,Logan Cooley,Hockey Club,false,Platinum Blue Parallel,16,Logan Cooley,Utah,Hockey Club,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,17,Sergei Bobrovsky,Panthers,false,Platinum Blue Parallel,17,Sergei Bobrovsky,Florida,Panthers,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,18,Josh Morrissey,Jets,false,Platinum Blue Parallel,18,Josh Morrissey,Winnipeg,Jets,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,19,Troy Terry,Ducks,false,Platinum Blue Parallel,19,Troy Terry,Anaheim,Ducks,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,20,Sebastian Aho,Hurricanes,false,Platinum Blue Parallel,20,Sebastian Aho,Carolina,Hurricanes,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,21,Brock Nelson,Islanders,false,Platinum Blue Parallel,21,Brock Nelson,New York,Islanders,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,22,Michael Bunting,Penguins,false,Platinum Blue Parallel,22,Michael Bunting,Pittsburgh,Penguins,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,23,Mason McTavish,Ducks,false,Platinum Blue Parallel,23,Mason McTavish,Anaheim,Ducks,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,24,Elias Pettersson,Canucks,false,Platinum Blue Parallel,24,Elias Pettersson,Vancouver,Canucks,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,25,Owen Power,Sabres,false,Platinum Blue Parallel,25,Owen Power,Buffalo,Sabres,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,26,Steven Stamkos,Predators,false,Platinum Blue Parallel,26,Steven Stamkos,Nashville,Predators,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,27,Artemi Panarin,Rangers,false,Platinum Blue Parallel,27,Artemi Panarin,New York,Rangers,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,28,Kyle Connor,Jets,false,Platinum Blue Parallel,28,Kyle Connor,Winnipeg,Jets,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,29,Nathan MacKinnon,Avalanche,false,Platinum Blue Parallel,29,Nathan MacKinnon,Colorado,Avalanche,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,30,Leo Carlsson,Ducks,false,Platinum Blue Parallel,30,Leo Carlsson,Anaheim,Ducks,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,31,Juraj Slafkovsky,Canadiens,false,Platinum Blue Parallel,31,Juraj Slafkovsky,Montreal,Canadiens,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,32,Tyler Toffoli,Sharks,false,Platinum Blue Parallel,32,Tyler Toffoli,San Jose,Sharks,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,33,Alex DeBrincat,Red Wings,false,Platinum Blue Parallel,33,Alex DeBrincat,Detroit,Red Wings,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,34,Auston Matthews,Maple Leafs,false,Platinum Blue Parallel,34,Auston Matthews,Toronto,Maple Leafs,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,35,Matt Boldy,Wild,false,Platinum Blue Parallel,35,Matt Boldy,Minnesota,Wild,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,36,Alex Ovechkin,Capitals,false,Platinum Blue Parallel,36,Alex Ovechkin,Washington,Capitals,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,37,Andrei Svechnikov,Hurricanes,false,Platinum Blue Parallel,37,Andrei Svechnikov,Carolina,Hurricanes,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,38,Kent Johnson,Blue Jackets,false,Platinum Blue Parallel,38,Kent Johnson,Columbus,Blue Jackets,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,39,Brady Tkachuk,Senators,false,Platinum Blue Parallel,39,Brady Tkachuk,Ottawa,Senators,,,,1,,Random Inserts in Packs,60
VIEW DETAILS,40,William Karlsson,Golden Knights,false,Platinum Blue Parallel,40,William Karlsson,Vegas,Golden Knights,,,,1,,Random Inserts in Packs,60
